moduleId/I, z_cm/D, r_cm/D, eta/D, phi/D, sensorSpacing_cm/D
103803, -82.446404, 106.407799, -0.712881, -3.141593, 0.180000
103804, -73.402702, 107.012199, -0.641101, -3.141593, 0.180000
103805, -63.187500, 106.407799, -0.563522, -3.141593, 0.180000
103806, -53.918400, 107.012199, -0.484655, -3.141593, 0.180000
103807, -43.778702, 106.407799, -0.400621, -3.141593, 0.180000
103808, -34.282398, 107.012199, -0.315119, -3.141593, 0.180000
103809, -24.218901, 106.407799, -0.225684, -3.141593, 0.180000
103810, -14.493600, 107.012199, -0.135028, -3.141593, 0.180000
103811, -4.506830, 106.407799, -0.042342, -3.141593, 0.180000
103812, 5.449230, 107.012199, 0.050900, -3.141593, 0.180000
103813, 15.279200, 106.407799, 0.143102, -3.141593, 0.180000
103814, 25.307899, 107.012199, 0.234345, -3.141593, 0.180000
103815, 34.908100, 106.407799, 0.322443, -3.141593, 0.180000
103816, 45.013199, 107.012199, 0.409127, -3.141593, 0.180000
103817, 54.385300, 106.407799, 0.491120, -3.141593, 0.180000
103818, 64.566299, 107.012199, 0.571699, -3.141593, 0.180000
103819, 73.712196, 106.407799, 0.646703, -3.141593, 0.180000
103820, 83.968498, 107.012199, 0.720647, -3.141593, 0.180000
103821, 92.889900, 106.407799, 0.788634, -3.141593, 0.180000
103822, 103.221001, 107.012199, 0.856099, -3.141593, 0.180000
103823, 111.918999, 106.407799, 0.917527, -3.141593, 0.180000
103900, -111.920998, 109.012199, -0.900116, -3.058919, 0.180000
103901, -101.556999, 108.407791, -0.835975, -3.058919, 0.180008
103902, -92.736702, 109.012199, -0.771771, -3.058919, 0.180000
103903, -82.446404, 108.407791, -0.701543, -3.058919, 0.180008
103904, -73.402702, 109.012199, -0.630692, -3.058919, 0.180000
103905, -63.187500, 108.407791, -0.554079, -3.058919, 0.180008
103906, -53.918400, 109.012199, -0.476385, -3.058919, 0.180000
103907, -43.778702, 108.407791, -0.393592, -3.058919, 0.180008
103908, -34.282398, 109.012199, -0.309517, -3.058919, 0.180000
103909, -24.218901, 108.407791, -0.221588, -3.058919, 0.180008
103910, -14.493600, 109.012199, -0.132565, -3.058919, 0.180000
103911, -4.506830, 108.407791, -0.041561, -3.058919, 0.180008
103912, 5.449230, 109.012199, 0.049967, -3.058919, 0.180000
103913, 15.279200, 108.407791, 0.140479, -3.058919, 0.180008
103914, 25.307899, 109.012199, 0.230120, -3.058919, 0.180000
103915, 34.908100, 108.407791, 0.316687, -3.058919, 0.180008
103916, 45.013199, 109.012199, 0.402003, -3.058919, 0.180000
103917, 54.385300, 108.407791, 0.482708, -3.058919, 0.180008
103918, 64.566299, 109.012199, 0.562198, -3.058919, 0.180000
103919, 73.712196, 108.407791, 0.636166, -3.058919, 0.180008
103920, 83.968498, 109.012199, 0.709282, -3.058919, 0.180000
103921, 92.889900, 108.407791, 0.776453, -3.058919, 0.180008
103922, 103.221001, 109.012199, 0.843306, -3.058919, 0.180000
103923, 111.918999, 108.407791, 0.904092, -3.058919, 0.180008
104000, -111.920998, 107.012207, -0.913440, -2.976246, 0.179993
104001, -101.556999, 106.407799, -0.848769, -2.976246, 0.180000
104002, -92.736702, 107.012207, -0.783833, -2.976246, 0.179993
104003, -82.446404, 106.407799, -0.712881, -2.976246, 0.180000
104004, -73.402702, 107.012207, -0.641100, -2.976246, 0.179993
104005, -63.187500, 106.407799, -0.563522, -2.976246, 0.180000
104006, -53.918400, 107.012207, -0.484655, -2.976246, 0.179993
104007, -43.778702, 106.407799, -0.400621, -2.976246, 0.180000
104008, -34.282398, 107.012207, -0.315119, -2.976246, 0.179993
104009, -24.218901, 106.407799, -0.225684, -2.976246, 0.180000
104010, -14.493600, 107.012207, -0.135028, -2.976246, 0.179993
104011, -4.506830, 106.407799, -0.042342, -2.976246, 0.180000
104012, 5.449230, 107.012207, 0.050900, -2.976246, 0.179993
104013, 15.279200, 106.407799, 0.143102, -2.976246, 0.180000
104014, 25.307899, 107.012207, 0.234345, -2.976246, 0.179993
104015, 34.908100, 106.407799, 0.322443, -2.976246, 0.180000
104016, 45.013199, 107.012207, 0.409127, -2.976246, 0.179993
104017, 54.385300, 106.407799, 0.491120, -2.976246, 0.180000
104018, 64.566299, 107.012207, 0.571699, -2.976246, 0.179993
104019, 73.712196, 106.407799, 0.646703, -2.976246, 0.180000
104020, 83.968498, 107.012207, 0.720647, -2.976246, 0.179993
104021, 92.889900, 106.407799, 0.788634, -2.976246, 0.180000
104022, 103.221001, 107.012207, 0.856099, -2.976246, 0.179993
104023, 111.918999, 106.407799, 0.917527, -2.976246, 0.180000
104100, -111.920998, 109.012199, -0.900116, -2.893572, 0.180000
104101, -101.556999, 108.407806, -0.835975, -2.893572, 0.179993
104102, -92.736702, 109.012199, -0.771771, -2.893572, 0.180000
104103, -82.446404, 108.407806, -0.701543, -2.893572, 0.179993
104104, -73.402702, 109.012199, -0.630692, -2.893572, 0.180000
104105, -63.187500, 108.407806, -0.554079, -2.893572, 0.179993
104106, -53.918400, 109.012199, -0.476385, -2.893572, 0.180000
104107, -43.778702, 108.407806, -0.393592, -2.893572, 0.179993
104108, -34.282398, 109.012199, -0.309517, -2.893572, 0.180000
104109, -24.218901, 108.407806, -0.221588, -2.893572, 0.179993
104110, -14.493600, 109.012199, -0.132565, -2.893572, 0.180000
104111, -4.506830, 108.407806, -0.041561, -2.893572, 0.179993
104112, 5.449230, 109.012199, 0.049967, -2.893572, 0.180000
104113, 15.279200, 108.407806, 0.140479, -2.893572, 0.179993
104114, 25.307899, 109.012199, 0.230120, -2.893572, 0.180000
104115, 34.908100, 108.407806, 0.316687, -2.893572, 0.179993
104116, 45.013199, 109.012199, 0.402003, -2.893572, 0.180000
104117, 54.385300, 108.407806, 0.482708, -2.893572, 0.179993
104118, 64.566299, 109.012199, 0.562198, -2.893572, 0.180000
104119, 73.712196, 108.407806, 0.636166, -2.893572, 0.179993
104120, 83.968498, 109.012199, 0.709282, -2.893572, 0.180000
104121, 92.889900, 108.407806, 0.776453, -2.893572, 0.179993
104122, 103.221001, 109.012199, 0.843306, -2.893572, 0.180000
104123, 111.918999, 108.407806, 0.904091, -2.893572, 0.179993
104200, -111.920998, 107.012199, -0.913440, -2.810899, 0.180000
104201, -101.556999, 106.407799, -0.848769, -2.810899, 0.180000
104202, -92.736702, 107.012199, -0.783833, -2.810899, 0.180000
104203, -82.446404, 106.407799, -0.712881, -2.810899, 0.180000
104204, -73.402702, 107.012199, -0.641101, -2.810899, 0.180000
104205, -63.187500, 106.407799, -0.563522, -2.810899, 0.180000
104206, -53.918400, 107.012199, -0.484655, -2.810899, 0.180000
104207, -43.778702, 106.407799, -0.400621, -2.810899, 0.180000
104208, -34.282398, 107.012199, -0.315119, -2.810899, 0.180000
104209, -24.218901, 106.407799, -0.225684, -2.810899, 0.180000
104210, -14.493600, 107.012199, -0.135028, -2.810899, 0.180000
104211, -4.506830, 106.407799, -0.042342, -2.810899, 0.180000
104212, 5.449230, 107.012199, 0.050900, -2.810899, 0.180000
104213, 15.279200, 106.407799, 0.143102, -2.810899, 0.180000
104214, 25.307899, 107.012199, 0.234345, -2.810899, 0.180000
104215, 34.908100, 106.407799, 0.322443, -2.810899, 0.180000
104216, 45.013199, 107.012199, 0.409127, -2.810899, 0.180000
104217, 54.385300, 106.407799, 0.491120, -2.810899, 0.180000
104218, 64.566299, 107.012199, 0.571699, -2.810899, 0.180000
104219, 73.712196, 106.407799, 0.646703, -2.810899, 0.180000
104220, 83.968498, 107.012199, 0.720647, -2.810899, 0.180000
104221, 92.889900, 106.407799, 0.788634, -2.810899, 0.180000
104222, 103.221001, 107.012199, 0.856099, -2.810899, 0.180000
104223, 111.918999, 106.407799, 0.917527, -2.810899, 0.180000
104300, -111.920998, 109.012199, -0.900116, -2.728225, 0.180008
104301, -101.556999, 108.407799, -0.835975, -2.728225, 0.180000
104302, -92.736702, 109.012199, -0.771771, -2.728225, 0.180008
104303, -82.446404, 108.407799, -0.701543, -2.728225, 0.180000
104304, -73.402702, 109.012199, -0.630692, -2.728225, 0.180008
104305, -63.187500, 108.407799, -0.554079, -2.728225, 0.180000
104306, -53.918400, 109.012199, -0.476385, -2.728225, 0.180008
104307, -43.778702, 108.407799, -0.393592, -2.728225, 0.180000
104308, -34.282398, 109.012199, -0.309517, -2.728225, 0.180008
104309, -24.218901, 108.407799, -0.221588, -2.728225, 0.180000
104310, -14.493600, 109.012199, -0.132565, -2.728225, 0.180008
104311, -4.506830, 108.407799, -0.041561, -2.728225, 0.180000
104312, 5.449230, 109.012199, 0.049967, -2.728225, 0.180008
104313, 15.279200, 108.407799, 0.140479, -2.728225, 0.180000
104314, 25.307899, 109.012199, 0.230120, -2.728225, 0.180008
104315, 34.908100, 108.407799, 0.316687, -2.728225, 0.180000
104316, 45.013199, 109.012199, 0.402003, -2.728225, 0.180008
104317, 54.385300, 108.407799, 0.482708, -2.728225, 0.180000
104318, 64.566299, 109.012199, 0.562198, -2.728225, 0.180008
104319, 73.712196, 108.407799, 0.636166, -2.728225, 0.180000
104320, 83.968498, 109.012199, 0.709282, -2.728225, 0.180008
104321, 92.889900, 108.407799, 0.776453, -2.728225, 0.180000
104322, 103.221001, 109.012199, 0.843306, -2.728225, 0.180008
104323, 111.918999, 108.407799, 0.904091, -2.728225, 0.180000
104400, -111.920998, 107.012199, -0.913440, -2.645552, 0.180000
104401, -101.556999, 106.407806, -0.848769, -2.645552, 0.179993
104402, -92.736702, 107.012199, -0.783833, -2.645552, 0.180000
104403, -82.446404, 106.407806, -0.712881, -2.645552, 0.179993
104404, -73.402702, 107.012199, -0.641101, -2.645552, 0.180000
104405, -63.187500, 106.407806, -0.563522, -2.645552, 0.179993
104406, -53.918400, 107.012199, -0.484655, -2.645552, 0.180000
104407, -43.778702, 106.407806, -0.400621, -2.645552, 0.179993
104408, -34.282398, 107.012199, -0.315119, -2.645552, 0.180000
104409, -24.218901, 106.407806, -0.225684, -2.645552, 0.179993
104410, -14.493600, 107.012199, -0.135028, -2.645552, 0.180000
104411, -4.506830, 106.407806, -0.042342, -2.645552, 0.179993
104412, 5.449230, 107.012199, 0.050900, -2.645552, 0.180000
104413, 15.279200, 106.407806, 0.143102, -2.645552, 0.179993
104414, 25.307899, 107.012199, 0.234345, -2.645552, 0.180000
104415, 34.908100, 106.407806, 0.322443, -2.645552, 0.179993
104416, 45.013199, 107.012199, 0.409127, -2.645552, 0.180000
104417, 54.385300, 106.407806, 0.491120, -2.645552, 0.179993
104418, 64.566299, 107.012199, 0.571699, -2.645552, 0.180000
104419, 73.712196, 106.407806, 0.646703, -2.645552, 0.179993
104420, 83.968498, 107.012199, 0.720647, -2.645552, 0.180000
104421, 92.889900, 106.407806, 0.788634, -2.645552, 0.179993
104422, 103.221001, 107.012199, 0.856099, -2.645552, 0.180000
104423, 111.918999, 106.407806, 0.917527, -2.645552, 0.179993
104500, -111.920998, 109.012199, -0.900116, -2.562878, 0.179993
104501, -101.556999, 108.407806, -0.835975, -2.562878, 0.179993
104502, -92.736702, 109.012199, -0.771771, -2.562878, 0.179993
104503, -82.446404, 108.407806, -0.701543, -2.562878, 0.179993
104504, -73.402702, 109.012199, -0.630692, -2.562878, 0.179993
104505, -63.187500, 108.407806, -0.554079, -2.562878, 0.179993
104506, -53.918400, 109.012199, -0.476385, -2.562878, 0.179993
104507, -43.778702, 108.407806, -0.393592, -2.562878, 0.179993
104508, -34.282398, 109.012199, -0.309517, -2.562878, 0.179993
104509, -24.218901, 108.407806, -0.221588, -2.562878, 0.179993
104510, -14.493600, 109.012199, -0.132565, -2.562878, 0.179993
104511, -4.506830, 108.407806, -0.041561, -2.562878, 0.179993
104512, 5.449230, 109.012199, 0.049967, -2.562878, 0.179993
104513, 15.279200, 108.407806, 0.140479, -2.562878, 0.179993
104514, 25.307899, 109.012199, 0.230120, -2.562878, 0.179993
104515, 34.908100, 108.407806, 0.316687, -2.562878, 0.179993
104516, 45.013199, 109.012199, 0.402003, -2.562878, 0.179993
104517, 54.385300, 108.407806, 0.482708, -2.562878, 0.179993
104518, 64.566299, 109.012199, 0.562198, -2.562878, 0.179993
104519, 73.712196, 108.407806, 0.636166, -2.562878, 0.179993
104520, 83.968498, 109.012199, 0.709282, -2.562878, 0.179993
104521, 92.889900, 108.407806, 0.776453, -2.562878, 0.179993
104522, 103.221001, 109.012199, 0.843306, -2.562878, 0.179993
104523, 111.918999, 108.407806, 0.904091, -2.562878, 0.179993
104600, -111.920998, 107.012199, -0.913440, -2.480205, 0.180000
104601, -101.556999, 106.407799, -0.848769, -2.480205, 0.180000
104602, -92.736702, 107.012199, -0.783833, -2.480205, 0.180000
104603, -82.446404, 106.407799, -0.712881, -2.480205, 0.180000
104604, -73.402702, 107.012199, -0.641101, -2.480205, 0.180000
104605, -63.187500, 106.407799, -0.563522, -2.480205, 0.180000
104606, -53.918400, 107.012199, -0.484655, -2.480205, 0.180000
104607, -43.778702, 106.407799, -0.400621, -2.480205, 0.180000
104608, -34.282398, 107.012199, -0.315119, -2.480205, 0.180000
104609, -24.218901, 106.407799, -0.225684, -2.480205, 0.180000
104610, -14.493600, 107.012199, -0.135028, -2.480205, 0.180000
104611, -4.506830, 106.407799, -0.042342, -2.480205, 0.180000
104612, 5.449230, 107.012199, 0.050900, -2.480205, 0.180000
104613, 15.279200, 106.407799, 0.143102, -2.480205, 0.180000
104614, 25.307899, 107.012199, 0.234345, -2.480205, 0.180000
104615, 34.908100, 106.407799, 0.322443, -2.480205, 0.180000
104616, 45.013199, 107.012199, 0.409127, -2.480205, 0.180000
104617, 54.385300, 106.407799, 0.491120, -2.480205, 0.180000
104618, 64.566299, 107.012199, 0.571699, -2.480205, 0.180000
104619, 73.712196, 106.407799, 0.646703, -2.480205, 0.180000
104620, 83.968498, 107.012199, 0.720647, -2.480205, 0.180000
104621, 92.889900, 106.407799, 0.788634, -2.480205, 0.180000
104622, 103.221001, 107.012199, 0.856099, -2.480205, 0.180000
104623, 111.918999, 106.407799, 0.917527, -2.480205, 0.180000
104700, -111.920998, 109.012199, -0.900116, -2.397531, 0.180000
104701, -101.556999, 108.407806, -0.835975, -2.397531, 0.179993
104702, -92.736702, 109.012199, -0.771771, -2.397531, 0.180000
104703, -82.446404, 108.407806, -0.701543, -2.397531, 0.179993
104704, -73.402702, 109.012199, -0.630692, -2.397531, 0.180000
104705, -63.187500, 108.407806, -0.554079, -2.397531, 0.179993
104706, -53.918400, 109.012199, -0.476385, -2.397531, 0.180000
104707, -43.778702, 108.407806, -0.393592, -2.397531, 0.179993
104708, -34.282398, 109.012199, -0.309517, -2.397531, 0.180000
104709, -24.218901, 108.407806, -0.221588, -2.397531, 0.179993
104710, -14.493600, 109.012199, -0.132565, -2.397531, 0.180000
104711, -4.506830, 108.407806, -0.041561, -2.397531, 0.179993
104712, 5.449230, 109.012199, 0.049967, -2.397531, 0.180000
104713, 15.279200, 108.407806, 0.140479, -2.397531, 0.179993
104714, 25.307899, 109.012199, 0.230120, -2.397531, 0.180000
104715, 34.908100, 108.407806, 0.316687, -2.397531, 0.179993
104716, 45.013199, 109.012199, 0.402003, -2.397531, 0.180000
104717, 54.385300, 108.407806, 0.482708, -2.397531, 0.179993
104718, 64.566299, 109.012199, 0.562198, -2.397531, 0.180000
104719, 73.712196, 108.407806, 0.636166, -2.397531, 0.179993
104720, 83.968498, 109.012199, 0.709282, -2.397531, 0.180000
104721, 92.889900, 108.407806, 0.776453, -2.397531, 0.179993
104722, 103.221001, 109.012199, 0.843306, -2.397531, 0.180000
104723, 111.918999, 108.407806, 0.904091, -2.397531, 0.179993
104800, -111.920998, 107.012199, -0.913440, -2.314858, 0.180000
104801, -101.556999, 106.407799, -0.848769, -2.314858, 0.179993
104802, -92.736702, 107.012199, -0.783833, -2.314858, 0.180000
104803, -82.446404, 106.407799, -0.712881, -2.314858, 0.179993
104804, -73.402702, 107.012199, -0.641101, -2.314858, 0.180000
104805, -63.187500, 106.407799, -0.563522, -2.314858, 0.179993
104806, -53.918400, 107.012199, -0.484655, -2.314858, 0.180000
104807, -43.778702, 106.407799, -0.400621, -2.314858, 0.179993
104808, -34.282398, 107.012199, -0.315119, -2.314858, 0.180000
104809, -24.218901, 106.407799, -0.225684, -2.314858, 0.179993
104810, -14.493600, 107.012199, -0.135028, -2.314858, 0.180000
104811, -4.506830, 106.407799, -0.042342, -2.314858, 0.179993
104812, 5.449230, 107.012199, 0.050900, -2.314858, 0.180000
104813, 15.279200, 106.407799, 0.143102, -2.314858, 0.179993
104814, 25.307899, 107.012199, 0.234345, -2.314858, 0.180000
104815, 34.908100, 106.407799, 0.322443, -2.314858, 0.179993
104816, 45.013199, 107.012199, 0.409127, -2.314858, 0.180000
104817, 54.385300, 106.407799, 0.491120, -2.314858, 0.179993
104818, 64.566299, 107.012199, 0.571699, -2.314858, 0.180000
104819, 73.712196, 106.407799, 0.646703, -2.314858, 0.179993
104820, 83.968498, 107.012199, 0.720647, -2.314858, 0.180000
104821, 92.889900, 106.407799, 0.788634, -2.314858, 0.179993
104822, 103.221001, 107.012199, 0.856099, -2.314858, 0.180000
104823, 111.918999, 106.407799, 0.917527, -2.314858, 0.179993
104900, -111.920998, 109.012199, -0.900116, -2.232184, 0.180008
104901, -101.556999, 108.407806, -0.835975, -2.232184, 0.179993
104902, -92.736702, 109.012199, -0.771771, -2.232184, 0.180008
104903, -82.446404, 108.407806, -0.701543, -2.232184, 0.179993
104904, -73.402702, 109.012199, -0.630692, -2.232184, 0.180008
104905, -63.187500, 108.407806, -0.554079, -2.232184, 0.179993
104906, -53.918400, 109.012199, -0.476385, -2.232184, 0.180008
104907, -43.778702, 108.407806, -0.393592, -2.232184, 0.179993
104908, -34.282398, 109.012199, -0.309517, -2.232184, 0.180008
104909, -24.218901, 108.407806, -0.221588, -2.232184, 0.179993
104910, -14.493600, 109.012199, -0.132565, -2.232184, 0.180008
104911, -4.506830, 108.407806, -0.041561, -2.232184, 0.179993
104912, 5.449230, 109.012199, 0.049967, -2.232184, 0.180008
104913, 15.279200, 108.407806, 0.140479, -2.232184, 0.179993
104914, 25.307899, 109.012199, 0.230120, -2.232184, 0.180008
104915, 34.908100, 108.407806, 0.316687, -2.232184, 0.179993
104916, 45.013199, 109.012199, 0.402003, -2.232184, 0.180008
104917, 54.385300, 108.407806, 0.482708, -2.232184, 0.179993
104918, 64.566299, 109.012199, 0.562198, -2.232184, 0.180008
104919, 73.712196, 108.407806, 0.636166, -2.232184, 0.179993
104920, 83.968498, 109.012199, 0.709282, -2.232184, 0.180008
104921, 92.889900, 108.407806, 0.776453, -2.232184, 0.179993
104922, 103.221001, 109.012199, 0.843306, -2.232184, 0.180008
104923, 111.918999, 108.407806, 0.904091, -2.232184, 0.179993
105000, -111.920998, 107.012199, -0.913440, -2.149511, 0.180000
105001, -101.556999, 106.407799, -0.848769, -2.149511, 0.180000
105002, -92.736702, 107.012199, -0.783833, -2.149511, 0.180000
105003, -82.446404, 106.407799, -0.712881, -2.149511, 0.180000
105004, -73.402702, 107.012199, -0.641101, -2.149511, 0.180000
105005, -63.187500, 106.407799, -0.563522, -2.149511, 0.180000
105006, -53.918400, 107.012199, -0.484655, -2.149511, 0.180000
105007, -43.778702, 106.407799, -0.400621, -2.149511, 0.180000
105008, -34.282398, 107.012199, -0.315119, -2.149511, 0.180000
105009, -24.218901, 106.407799, -0.225684, -2.149511, 0.180000
105010, -14.493600, 107.012199, -0.135028, -2.149511, 0.180000
105011, -4.506830, 106.407799, -0.042342, -2.149511, 0.180000
105012, 5.449230, 107.012199, 0.050900, -2.149511, 0.180000
105013, 15.279200, 106.407799, 0.143102, -2.149511, 0.180000
105014, 25.307899, 107.012199, 0.234345, -2.149511, 0.180000
105015, 34.908100, 106.407799, 0.322443, -2.149511, 0.180000
105016, 45.013199, 107.012199, 0.409127, -2.149511, 0.180000
105017, 54.385300, 106.407799, 0.491120, -2.149511, 0.180000
105018, 64.566299, 107.012199, 0.571699, -2.149511, 0.180000
105019, 73.712196, 106.407799, 0.646703, -2.149511, 0.180000
105020, 83.968498, 107.012199, 0.720647, -2.149511, 0.180000
105021, 92.889900, 106.407799, 0.788634, -2.149511, 0.180000
105022, 103.221001, 107.012199, 0.856099, -2.149511, 0.180000
105023, 111.918999, 106.407799, 0.917527, -2.149511, 0.180000
105100, -111.920998, 109.012199, -0.900116, -2.066837, 0.180008
